"event.id","location.long","location.lat","deployment.id","tag.id","tag.local.identifier","argos.altitude","argos.best.level","argos.calcul.freq","argos.iq","argos.lat1","argos.lat2","argos.lc","argos.lon1","argos.lon2","argos.nb.mes","argos.nb.mes.120","argos.nopc","argos.pass.duration","argos.sensor.1","argos.sensor.2","argos.sensor.3","argos.sensor.4","optional","sensor","timestamps","trackId","individual.local.identifier","visible","individual.id","study.id","sensor.type.id","individual.taxon.canonical.name","algorithm.marked.outlier","manually.marked.outlier","study.name","comments","death.comments","earliest.date.born","exact.date.of.birth","latest.date.born","nick.name","ring.id","sex","taxon.canonical.name","timestamp.start","timestamp.end","number.of.events","number.of.deployments","sensor.type.ids","taxon.detail","animalName"
16557318,22.312,-20.817,1930124,1898888,40534,100,-125,401.6517703,58,-20.817,-22.61,"1",22.312,14.063,10,0,4,841,2,172,0,33,TRUE,"Argos Doppler Shift",2006-02-12 16:46:27,"Prinzesschen","Prinzesschen","true",1898896,1898591,82798,"Ciconia ciconia","","","MPIAB White Stork Prinzesschen","Tracked for a life time with 5 tags","23-12-2006 by age on wintering grounds",NA,NA,"1993-01-01 00:00:00.000",NA,"DEH KA0749","f","Ciconia ciconia","1994-08-12 04:14:24.000","2006-12-22 22:07:04.000",3169,1,"argos-doppler-shift",NA,"Prinzesschen_1930120"
16557319,22.32,-20.822,1930124,1898888,40534,100,-128,401.6517746,68,-20.822,-30.588,"1",22.32,-23.318,6,0,4,300,3,83,1,59,TRUE,"Argos Doppler Shift",2006-02-12 17:18:59,"Prinzesschen","Prinzesschen","true",1898896,1898591,82798,"Ciconia ciconia","","","MPIAB White Stork Prinzesschen","Tracked for a life time with 5 tags","23-12-2006 by age on wintering grounds",NA,NA,"1993-01-01 00:00:00.000",NA,"DEH KA0749","f","Ciconia ciconia","1994-08-12 04:14:24.000","2006-12-22 22:07:04.000",3169,1,"argos-doppler-shift",NA,"Prinzesschen_1930120"
16557320,22.313,-20.799,1930124,1898888,40534,100,-128,401.6517811,66,-20.799,-11.597,"2",22.313,62.018,8,0,3,480,0,1,0,14,TRUE,"Argos Doppler Shift",2006-02-13 12:26:24,"Prinzesschen","Prinzesschen","true",1898896,1898591,82798,"Ciconia ciconia","","","MPIAB White Stork Prinzesschen","Tracked for a life time with 5 tags","23-12-2006 by age on wintering grounds",NA,NA,"1993-01-01 00:00:00.000",NA,"DEH KA0749","f","Ciconia ciconia","1994-08-12 04:14:24.000","2006-12-22 22:07:04.000",3169,1,"argos-doppler-shift",NA,"Prinzesschen_1930120"
16557321,22.281,-20.821,1930124,1898888,40534,100,-123,401.6517846,50,-20.821,-21.784,"1",22.281,17.959,14,0,3,781,2,173,0,32,TRUE,"Argos Doppler Shift",2006-02-13 12:40:24,"Prinzesschen","Prinzesschen","true",1898896,1898591,82798,"Ciconia ciconia","","","MPIAB White Stork Prinzesschen","Tracked for a life time with 5 tags","23-12-2006 by age on wintering grounds",NA,NA,"1993-01-01 00:00:00.000",NA,"DEH KA0749","f","Ciconia ciconia","1994-08-12 04:14:24.000","2006-12-22 22:07:04.000",3169,1,"argos-doppler-shift",NA,"Prinzesschen_1930120"
16557322,22.316,-20.827,1930124,1898888,40534,100,-125,401.6517377,66,-20.827,-22.8,"3",22.316,13.678,13,0,3,901,1,245,0,52,TRUE,"Argos Doppler Shift",2006-02-13 14:05:29,"Prinzesschen","Prinzesschen","true",1898896,1898591,82798,"Ciconia ciconia","","","MPIAB White Stork Prinzesschen","Tracked for a life time with 5 tags","23-12-2006 by age on wintering grounds",NA,NA,"1993-01-01 00:00:00.000",NA,"DEH KA0749","f","Ciconia ciconia","1994-08-12 04:14:24.000","2006-12-22 22:07:04.000",3169,1,"argos-doppler-shift",NA,"Prinzesschen_1930120"
16557324,22.309,-20.841,1930124,1898888,40534,100,-126,401.6517375,68,-20.841,-17.708,"3",22.309,36.384,7,0,4,360,2,172,0,36,TRUE,"Argos Doppler Shift",2006-02-13 15:13:32,"Prinzesschen","Prinzesschen","true",1898896,1898591,82798,"Ciconia ciconia","","","MPIAB White Stork Prinzesschen","Tracked for a life time with 5 tags","23-12-2006 by age on wintering grounds",NA,NA,"1993-01-01 00:00:00.000",NA,"DEH KA0749","f","Ciconia ciconia","1994-08-12 04:14:24.000","2006-12-22 22:07:04.000",3169,1,"argos-doppler-shift",NA,"Prinzesschen_1930120"
16557325,22.303,-20.835,1930124,1898888,40534,100,-124,401.6517416,58,-20.835,-20.126,"1",22.303,25.553,12,0,2,721,2,157,0,35,TRUE,"Argos Doppler Shift",2006-02-13 16:24:05,"Prinzesschen","Prinzesschen","true",1898896,1898591,82798,"Ciconia ciconia","","","MPIAB White Stork Prinzesschen","Tracked for a life time with 5 tags","23-12-2006 by age on wintering grounds",NA,NA,"1993-01-01 00:00:00.000",NA,"DEH KA0749","f","Ciconia ciconia","1994-08-12 04:14:24.000","2006-12-22 22:07:04.000",3169,1,"argos-doppler-shift",NA,"Prinzesschen_1930120"
16557326,22.288,-20.848,1930124,1898888,40534,100,-130,401.6517825,67,-20.848,-30.5,"1",22.288,-22.469,6,0,4,300,1,246,0,26,TRUE,"Argos Doppler Shift",2006-02-13 18:03:10,"Prinzesschen","Prinzesschen","true",1898896,1898591,82798,"Ciconia ciconia","","","MPIAB White Stork Prinzesschen","Tracked for a life time with 5 tags","23-12-2006 by age on wintering grounds",NA,NA,"1993-01-01 00:00:00.000",NA,"DEH KA0749","f","Ciconia ciconia","1994-08-12 04:14:24.000","2006-12-22 22:07:04.000",3169,1,"argos-doppler-shift",NA,"Prinzesschen_1930120"
16557327,22.274,-20.854,1930124,1898888,40534,100,-130,401.6517959,67,-20.854,-13.652,"1",22.274,54.198,5,0,2,300,2,156,0,31,TRUE,"Argos Doppler Shift",2006-02-13 19:56:15,"Prinzesschen","Prinzesschen","true",1898896,1898591,82798,"Ciconia ciconia","","","MPIAB White Stork Prinzesschen","Tracked for a life time with 5 tags","23-12-2006 by age on wintering grounds",NA,NA,"1993-01-01 00:00:00.000",NA,"DEH KA0749","f","Ciconia ciconia","1994-08-12 04:14:24.000","2006-12-22 22:07:04.000",3169,1,"argos-doppler-shift",NA,"Prinzesschen_1930120"
16557328,22.296,-20.843,1930124,1898888,40534,100,-125,401.651787,68,-20.843,-25.065,"1",22.296,3.713,5,0,2,240,1,246,2,46,TRUE,"Argos Doppler Shift",2006-02-13 20:31:47,"Prinzesschen","Prinzesschen","true",1898896,1898591,82798,"Ciconia ciconia","","","MPIAB White Stork Prinzesschen","Tracked for a life time with 5 tags","23-12-2006 by age on wintering grounds",NA,NA,"1993-01-01 00:00:00.000",NA,"DEH KA0749","f","Ciconia ciconia","1994-08-12 04:14:24.000","2006-12-22 22:07:04.000",3169,1,"argos-doppler-shift",NA,"Prinzesschen_1930120"
16557330,21.827,-21.694,1930124,1898888,40534,100,-125,401.6517669,68,-21.694,-15.632,"3",21.827,49.14,8,0,4,481,1,247,0,57,TRUE,"Argos Doppler Shift",2006-02-14 14:49:40,"Prinzesschen","Prinzesschen","true",1898896,1898591,82798,"Ciconia ciconia","","","MPIAB White Stork Prinzesschen","Tracked for a life time with 5 tags","23-12-2006 by age on wintering grounds",NA,NA,"1993-01-01 00:00:00.000",NA,"DEH KA0749","f","Ciconia ciconia","1994-08-12 04:14:24.000","2006-12-22 22:07:04.000",3169,1,"argos-doppler-shift",NA,"Prinzesschen_1930120"
16557333,21.819,-21.689,1930124,1898888,40534,100,-126,401.6517724,68,-21.689,-28.454,"2",21.819,-10.118,11,0,4,600,2,172,0,33,TRUE,"Argos Doppler Shift",2006-02-14 17:41:48,"Prinzesschen","Prinzesschen","true",1898896,1898591,82798,"Ciconia ciconia","","","MPIAB White Stork Prinzesschen","Tracked for a life time with 5 tags","23-12-2006 by age on wintering grounds",NA,NA,"1993-01-01 00:00:00.000",NA,"DEH KA0749","f","Ciconia ciconia","1994-08-12 04:14:24.000","2006-12-22 22:07:04.000",3169,1,"argos-doppler-shift",NA,"Prinzesschen_1930120"
16557336,21.897,-21.716,1930124,1898888,40534,100,-125,401.6518414,60,-21.716,-26.184,"3",21.897,1.068,10,0,3,781,0,1,2,50,TRUE,"Argos Doppler Shift",2006-02-15 17:16:56,"Prinzesschen","Prinzesschen","true",1898896,1898591,82798,"Ciconia ciconia","","","MPIAB White Stork Prinzesschen","Tracked for a life time with 5 tags","23-12-2006 by age on wintering grounds",NA,NA,"1993-01-01 00:00:00.000",NA,"DEH KA0749","f","Ciconia ciconia","1994-08-12 04:14:24.000","2006-12-22 22:07:04.000",3169,1,"argos-doppler-shift",NA,"Prinzesschen_1930120"
16557337,21.903,-21.736,1930124,1898888,40534,100,-127,401.6518345,68,-21.736,-11.758,"1",21.903,65.434,6,0,4,420,3,84,0,28,TRUE,"Argos Doppler Shift",2006-02-15 18:28:29,"Prinzesschen","Prinzesschen","true",1898896,1898591,82798,"Ciconia ciconia","","","MPIAB White Stork Prinzesschen","Tracked for a life time with 5 tags","23-12-2006 by age on wintering grounds",NA,NA,"1993-01-01 00:00:00.000",NA,"DEH KA0749","f","Ciconia ciconia","1994-08-12 04:14:24.000","2006-12-22 22:07:04.000",3169,1,"argos-doppler-shift",NA,"Prinzesschen_1930120"
16557339,21.857,-21.73,1930124,1898888,40534,100,-121,401.6518218,68,-21.73,-22.772,"3",21.857,17.234,10,0,3,780,0,1,2,58,TRUE,"Argos Doppler Shift",2006-02-15 20:08:04,"Prinzesschen","Prinzesschen","true",1898896,1898591,82798,"Ciconia ciconia","","","MPIAB White Stork Prinzesschen","Tracked for a life time with 5 tags","23-12-2006 by age on wintering grounds",NA,NA,"1993-01-01 00:00:00.000",NA,"DEH KA0749","f","Ciconia ciconia","1994-08-12 04:14:24.000","2006-12-22 22:07:04.000",3169,1,"argos-doppler-shift",NA,"Prinzesschen_1930120"
16557342,21.891,-21.724,1930124,1898888,40534,100,-128,401.6518157,68,-21.724,-30.306,"2",21.891,-18.655,9,0,3,480,3,84,0,32,TRUE,"Argos Doppler Shift",2006-02-15 22:34:11,"Prinzesschen","Prinzesschen","true",1898896,1898591,82798,"Ciconia ciconia","","","MPIAB White Stork Prinzesschen","Tracked for a life time with 5 tags","23-12-2006 by age on wintering grounds",NA,NA,"1993-01-01 00:00:00.000",NA,"DEH KA0749","f","Ciconia ciconia","1994-08-12 04:14:24.000","2006-12-22 22:07:04.000",3169,1,"argos-doppler-shift",NA,"Prinzesschen_1930120"
16557343,21.904,-21.722,1930124,1898888,40534,100,-124,401.6518043,68,-21.722,-24.163,"3",21.904,32.944,5,0,3,240,2,153,0,30,TRUE,"Argos Doppler Shift",2006-02-16 00:59:18,"Prinzesschen","Prinzesschen","true",1898896,1898591,82798,"Ciconia ciconia","","","MPIAB White Stork Prinzesschen","Tracked for a life time with 5 tags","23-12-2006 by age on wintering grounds",NA,NA,"1993-01-01 00:00:00.000",NA,"DEH KA0749","f","Ciconia ciconia","1994-08-12 04:14:24.000","2006-12-22 22:07:04.000",3169,1,"argos-doppler-shift",NA,"Prinzesschen_1930120"
16557347,21.845,-21.776,1930124,1898888,40534,100,-125,401.6517955,68,-21.776,-17.713,"3",21.845,40.42,11,0,4,720,1,252,1,14,TRUE,"Argos Doppler Shift",2006-02-16 20:31:14,"Prinzesschen","Prinzesschen","true",1898896,1898591,82798,"Ciconia ciconia","","","MPIAB White Stork Prinzesschen","Tracked for a life time with 5 tags","23-12-2006 by age on wintering grounds",NA,NA,"1993-01-01 00:00:00.000",NA,"DEH KA0749","f","Ciconia ciconia","1994-08-12 04:14:24.000","2006-12-22 22:07:04.000",3169,1,"argos-doppler-shift",NA,"Prinzesschen_1930120"
16557348,21.819,-21.781,1930124,1898888,40534,100,-132,401.6518003,68,-21.781,-31.916,"1",21.819,-24.606,4,0,4,300,2,173,0,30,TRUE,"Argos Doppler Shift",2006-02-16 21:36:47,"Prinzesschen","Prinzesschen","true",1898896,1898591,82798,"Ciconia ciconia","","","MPIAB White Stork Prinzesschen","Tracked for a life time with 5 tags","23-12-2006 by age on wintering grounds",NA,NA,"1993-01-01 00:00:00.000",NA,"DEH KA0749","f","Ciconia ciconia","1994-08-12 04:14:24.000","2006-12-22 22:07:04.000",3169,1,"argos-doppler-shift",NA,"Prinzesschen_1930120"
16557349,21.84,-21.773,1930124,1898888,40534,100,-125,401.6517977,66,-21.773,-28.079,"3",21.84,-7.524,12,0,3,660,0,1,0,30,TRUE,"Argos Doppler Shift",2006-02-16 22:10:49,"Prinzesschen","Prinzesschen","true",1898896,1898591,82798,"Ciconia ciconia","","","MPIAB White Stork Prinzesschen","Tracked for a life time with 5 tags","23-12-2006 by age on wintering grounds",NA,NA,"1993-01-01 00:00:00.000",NA,"DEH KA0749","f","Ciconia ciconia","1994-08-12 04:14:24.000","2006-12-22 22:07:04.000",3169,1,"argos-doppler-shift",NA,"Prinzesschen_1930120"
16557351,21.836,-21.787,1930124,1898888,40534,100,-131,401.6518022,58,-21.787,-14.479,"1",21.836,-9.502,5,0,4,361,1,253,2,51,TRUE,"Argos Doppler Shift",2006-02-17 02:32:31,"Prinzesschen","Prinzesschen","true",1898896,1898591,82798,"Ciconia ciconia","","","MPIAB White Stork Prinzesschen","Tracked for a life time with 5 tags","23-12-2006 by age on wintering grounds",NA,NA,"1993-01-01 00:00:00.000",NA,"DEH KA0749","f","Ciconia ciconia","1994-08-12 04:14:24.000","2006-12-22 22:07:04.000",3169,1,"argos-doppler-shift",NA,"Prinzesschen_1930120"
16557353,21.8,-21.802,1930124,1898888,40534,100,-131,401.6517857,66,-21.802,-25.83,"3",21.8,3.431,10,0,3,720,0,1,1,52,TRUE,"Argos Doppler Shift",2006-02-17 21:45:57,"Prinzesschen","Prinzesschen","true",1898896,1898591,82798,"Ciconia ciconia","","","MPIAB White Stork Prinzesschen","Tracked for a life time with 5 tags","23-12-2006 by age on wintering grounds",NA,NA,"1993-01-01 00:00:00.000",NA,"DEH KA0749","f","Ciconia ciconia","1994-08-12 04:14:24.000","2006-12-22 22:07:04.000",3169,1,"argos-doppler-shift",NA,"Prinzesschen_1930120"
16557354,21.812,-21.804,1930124,1898888,40534,100,-125,401.6517909,58,-21.804,-26.955,"3",21.812,45.359,13,0,4,720,2,172,0,31,TRUE,"Argos Doppler Shift",2006-02-17 23:17:31,"Prinzesschen","Prinzesschen","true",1898896,1898591,82798,"Ciconia ciconia","","","MPIAB White Stork Prinzesschen","Tracked for a life time with 5 tags","23-12-2006 by age on wintering grounds",NA,NA,"1993-01-01 00:00:00.000",NA,"DEH KA0749","f","Ciconia ciconia","1994-08-12 04:14:24.000","2006-12-22 22:07:04.000",3169,1,"argos-doppler-shift",NA,"Prinzesschen_1930120"
16557355,21.803,-21.806,1930124,1898888,40534,100,-127,401.651791,68,-21.806,-26.768,"3",21.803,44.058,10,0,4,660,3,84,1,18,TRUE,"Argos Doppler Shift",2006-02-18 00:37:05,"Prinzesschen","Prinzesschen","true",1898896,1898591,82798,"Ciconia ciconia","","","MPIAB White Stork Prinzesschen","Tracked for a life time with 5 tags","23-12-2006 by age on wintering grounds",NA,NA,"1993-01-01 00:00:00.000",NA,"DEH KA0749","f","Ciconia ciconia","1994-08-12 04:14:24.000","2006-12-22 22:07:04.000",3169,1,"argos-doppler-shift",NA,"Prinzesschen_1930120"
16557356,21.795,-21.801,1930124,1898888,40534,100,-125,401.6517897,68,-21.801,-16.341,"3",21.795,-2.928,11,0,4,600,0,1,1,54,TRUE,"Argos Doppler Shift",2006-02-18 00:56:36,"Prinzesschen","Prinzesschen","true",1898896,1898591,82798,"Ciconia ciconia","","","MPIAB White Stork Prinzesschen","Tracked for a life time with 5 tags","23-12-2006 by age on wintering grounds",NA,NA,"1993-01-01 00:00:00.000",NA,"DEH KA0749","f","Ciconia ciconia","1994-08-12 04:14:24.000","2006-12-22 22:07:04.000",3169,1,"argos-doppler-shift",NA,"Prinzesschen_1930120"
16557358,21.816,-21.805,1930124,1898888,40534,100,-125,401.6517921,68,-21.805,-24.498,"3",21.816,34.566,9,0,4,481,3,84,1,21,TRUE,"Argos Doppler Shift",2006-02-18 03:38:44,"Prinzesschen","Prinzesschen","true",1898896,1898591,82798,"Ciconia ciconia","","","MPIAB White Stork Prinzesschen","Tracked for a life time with 5 tags","23-12-2006 by age on wintering grounds",NA,NA,"1993-01-01 00:00:00.000",NA,"DEH KA0749","f","Ciconia ciconia","1994-08-12 04:14:24.000","2006-12-22 22:07:04.000",3169,1,"argos-doppler-shift",NA,"Prinzesschen_1930120"
16557361,21.883,-21.834,1930124,1898888,40534,100,-132,401.6518544,66,-21.834,-27.998,"3",21.883,50.243,6,0,3,360,3,84,1,40,TRUE,"Argos Doppler Shift",2006-02-18 23:07:40,"Prinzesschen","Prinzesschen","true",1898896,1898591,82798,"Ciconia ciconia","","","MPIAB White Stork Prinzesschen","Tracked for a life time with 5 tags","23-12-2006 by age on wintering grounds",NA,NA,"1993-01-01 00:00:00.000",NA,"DEH KA0749","f","Ciconia ciconia","1994-08-12 04:14:24.000","2006-12-22 22:07:04.000",3169,1,"argos-doppler-shift",NA,"Prinzesschen_1930120"
16557362,21.888,-21.835,1930124,1898888,40534,100,-128,401.6518259,67,-21.835,-27.913,"2",21.888,49.661,7,0,3,481,2,174,0,28,TRUE,"Argos Doppler Shift",2006-02-19 00:23:43,"Prinzesschen","Prinzesschen","true",1898896,1898591,82798,"Ciconia ciconia","","","MPIAB White Stork Prinzesschen","Tracked for a life time with 5 tags","23-12-2006 by age on wintering grounds",NA,NA,"1993-01-01 00:00:00.000",NA,"DEH KA0749","f","Ciconia ciconia","1994-08-12 04:14:24.000","2006-12-22 22:07:04.000",3169,1,"argos-doppler-shift",NA,"Prinzesschen_1930120"
16557363,21.877,-21.826,1930124,1898888,40534,100,-127,401.6518181,57,-21.826,-17.43,"2",21.877,1.902,8,0,3,601,2,174,0,29,TRUE,"Argos Doppler Shift",2006-02-19 00:45:44,"Prinzesschen","Prinzesschen","true",1898896,1898591,82798,"Ciconia ciconia","","","MPIAB White Stork Prinzesschen","Tracked for a life time with 5 tags","23-12-2006 by age on wintering grounds",NA,NA,"1993-01-01 00:00:00.000",NA,"DEH KA0749","f","Ciconia ciconia","1994-08-12 04:14:24.000","2006-12-22 22:07:04.000",3169,1,"argos-doppler-shift",NA,"Prinzesschen_1930120"
16557365,21.872,-21.825,1930124,1898888,40534,100,-124,401.6518099,58,-21.825,-17.232,"3",21.872,1.458,10,0,4,540,1,1,1,23,TRUE,"Argos Doppler Shift",2006-02-19 02:04:18,"Prinzesschen","Prinzesschen","true",1898896,1898591,82798,"Ciconia ciconia","","","MPIAB White Stork Prinzesschen","Tracked for a life time with 5 tags","23-12-2006 by age on wintering grounds",NA,NA,"1993-01-01 00:00:00.000",NA,"DEH KA0749","f","Ciconia ciconia","1994-08-12 04:14:24.000","2006-12-22 22:07:04.000",3169,1,"argos-doppler-shift",NA,"Prinzesschen_1930120"
16557366,21.887,-21.829,1930124,1898888,40534,100,-128,401.6518096,58,-21.829,-26.866,"2",21.887,45.808,9,0,3,541,3,84,1,44,TRUE,"Argos Doppler Shift",2006-02-19 03:15:22,"Prinzesschen","Prinzesschen","true",1898896,1898591,82798,"Ciconia ciconia","","","MPIAB White Stork Prinzesschen","Tracked for a life time with 5 tags","23-12-2006 by age on wintering grounds",NA,NA,"1993-01-01 00:00:00.000",NA,"DEH KA0749","f","Ciconia ciconia","1994-08-12 04:14:24.000","2006-12-22 22:07:04.000",3169,1,"argos-doppler-shift",NA,"Prinzesschen_1930120"
16557367,21.872,-21.832,1930124,1898888,40534,100,-130,401.6517969,58,-21.832,-16.587,"2",21.872,-2.21,9,0,4,481,3,84,1,46,TRUE,"Argos Doppler Shift",2006-02-19 04:56:56,"Prinzesschen","Prinzesschen","true",1898896,1898591,82798,"Ciconia ciconia","","","MPIAB White Stork Prinzesschen","Tracked for a life time with 5 tags","23-12-2006 by age on wintering grounds",NA,NA,"1993-01-01 00:00:00.000",NA,"DEH KA0749","f","Ciconia ciconia","1994-08-12 04:14:24.000","2006-12-22 22:07:04.000",3169,1,"argos-doppler-shift",NA,"Prinzesschen_1930120"
16557368,21.881,-21.858,1930124,1898888,40534,100,-127,401.6517258,67,-21.858,-26.751,"1",21.881,43.396,6,0,2,300,3,84,1,48,TRUE,"Argos Doppler Shift",2006-02-19 06:48:32,"Prinzesschen","Prinzesschen","true",1898896,1898591,82798,"Ciconia ciconia","","","MPIAB White Stork Prinzesschen","Tracked for a life time with 5 tags","23-12-2006 by age on wintering grounds",NA,NA,"1993-01-01 00:00:00.000",NA,"DEH KA0749","f","Ciconia ciconia","1994-08-12 04:14:24.000","2006-12-22 22:07:04.000",3169,1,"argos-doppler-shift",NA,"Prinzesschen_1930120"
16557370,21.852,-21.838,1930124,1898888,40534,100,-129,401.6517833,50,-21.838,-18.523,"2",21.852,6.806,11,0,3,660,1,2,3,31,TRUE,"Argos Doppler Shift",2006-02-20 00:36:23,"Prinzesschen","Prinzesschen","true",1898896,1898591,82798,"Ciconia ciconia","","","MPIAB White Stork Prinzesschen","Tracked for a life time with 5 tags","23-12-2006 by age on wintering grounds",NA,NA,"1993-01-01 00:00:00.000",NA,"DEH KA0749","f","Ciconia ciconia","1994-08-12 04:14:24.000","2006-12-22 22:07:04.000",3169,1,"argos-doppler-shift",NA,"Prinzesschen_1930120"
16557375,21.878,-21.873,1930124,1898888,40534,100,-128,401.6516896,58,-21.873,-14.311,"1",21.878,-12.492,6,0,3,361,0,1,0,40,TRUE,"Argos Doppler Shift",2006-02-20 09:52:20,"Prinzesschen","Prinzesschen","true",1898896,1898591,82798,"Ciconia ciconia","","","MPIAB White Stork Prinzesschen","Tracked for a life time with 5 tags","23-12-2006 by age on wintering grounds",NA,NA,"1993-01-01 00:00:00.000",NA,"DEH KA0749","f","Ciconia ciconia","1994-08-12 04:14:24.000","2006-12-22 22:07:04.000",3169,1,"argos-doppler-shift",NA,"Prinzesschen_1930120"
16557376,21.958,-21.71,1930124,1898888,40534,100,-130,401.6517906,56,-21.71,-31.52,"1",21.958,68.441,7,0,3,541,2,173,0,31,TRUE,"Argos Doppler Shift",2006-02-21 02:29:38,"Prinzesschen","Prinzesschen","true",1898896,1898591,82798,"Ciconia ciconia","","","MPIAB White Stork Prinzesschen","Tracked for a life time with 5 tags","23-12-2006 by age on wintering grounds",NA,NA,"1993-01-01 00:00:00.000",NA,"DEH KA0749","f","Ciconia ciconia","1994-08-12 04:14:24.000","2006-12-22 22:07:04.000",3169,1,"argos-doppler-shift",NA,"Prinzesschen_1930120"
16557377,21.947,-21.709,1930124,1898888,40534,100,-125,401.651793,50,-21.709,-24.531,"2",21.947,34.781,9,0,3,841,3,84,2,28,TRUE,"Argos Doppler Shift",2006-02-21 02:51:09,"Prinzesschen","Prinzesschen","true",1898896,1898591,82798,"Ciconia ciconia","","","MPIAB White Stork Prinzesschen","Tracked for a life time with 5 tags","23-12-2006 by age on wintering grounds",NA,NA,"1993-01-01 00:00:00.000",NA,"DEH KA0749","f","Ciconia ciconia","1994-08-12 04:14:24.000","2006-12-22 22:07:04.000",3169,1,"argos-doppler-shift",NA,"Prinzesschen_1930120"
16557382,21.894,-21.686,1930124,1898888,40534,100,-132,401.6517158,58,-21.686,-16.557,"1",21.894,-1.125,14,0,2,841,1,6,3,20,TRUE,"Argos Doppler Shift",2006-02-21 09:32:28,"Prinzesschen","Prinzesschen","true",1898896,1898591,82798,"Ciconia ciconia","","","MPIAB White Stork Prinzesschen","Tracked for a life time with 5 tags","23-12-2006 by age on wintering grounds",NA,NA,"1993-01-01 00:00:00.000",NA,"DEH KA0749","f","Ciconia ciconia","1994-08-12 04:14:24.000","2006-12-22 22:07:04.000",3169,1,"argos-doppler-shift",NA,"Prinzesschen_1930120"
16557385,21.836,-22.16,1930124,1898888,40534,100,-130,401.6517515,50,-22.16,-29.647,"1",21.836,57.481,11,0,3,661,0,1,2,28,TRUE,"Argos Doppler Shift",2006-02-22 07:25:00,"Prinzesschen","Prinzesschen","true",1898896,1898591,82798,"Ciconia ciconia","","","MPIAB White Stork Prinzesschen","Tracked for a life time with 5 tags","23-12-2006 by age on wintering grounds",NA,NA,"1993-01-01 00:00:00.000",NA,"DEH KA0749","f","Ciconia ciconia","1994-08-12 04:14:24.000","2006-12-22 22:07:04.000",3169,1,"argos-doppler-shift",NA,"Prinzesschen_1930120"
16557386,21.796,-22.179,1930124,1898888,40534,100,-126,401.6517603,56,-22.179,-20.35,"2",21.796,13.82,14,0,3,901,2,173,0,33,TRUE,"Argos Doppler Shift",2006-02-22 07:50:32,"Prinzesschen","Prinzesschen","true",1898896,1898591,82798,"Ciconia ciconia","","","MPIAB White Stork Prinzesschen","Tracked for a life time with 5 tags","23-12-2006 by age on wintering grounds",NA,NA,"1993-01-01 00:00:00.000",NA,"DEH KA0749","f","Ciconia ciconia","1994-08-12 04:14:24.000","2006-12-22 22:07:04.000",3169,1,"argos-doppler-shift",NA,"Prinzesschen_1930120"
16557387,21.804,-22.189,1930124,1898888,40534,100,-128,401.6517445,67,-22.189,-19.501,"2",21.804,9.628,11,0,2,781,0,1,2,30,TRUE,"Argos Doppler Shift",2006-02-22 09:09:05,"Prinzesschen","Prinzesschen","true",1898896,1898591,82798,"Ciconia ciconia","","","MPIAB White Stork Prinzesschen","Tracked for a life time with 5 tags","23-12-2006 by age on wintering grounds",NA,NA,"1993-01-01 00:00:00.000",NA,"DEH KA0749","f","Ciconia ciconia","1994-08-12 04:14:24.000","2006-12-22 22:07:04.000",3169,1,"argos-doppler-shift",NA,"Prinzesschen_1930120"
16557388,21.864,-22.17,1930124,1898888,40534,100,-131,401.6517349,58,-22.17,-12.974,"1",21.864,63.063,6,0,4,420,1,9,0,20,TRUE,"Argos Doppler Shift",2006-02-22 11:10:11,"Prinzesschen","Prinzesschen","true",1898896,1898591,82798,"Ciconia ciconia","","","MPIAB White Stork Prinzesschen","Tracked for a life time with 5 tags","23-12-2006 by age on wintering grounds",NA,NA,"1993-01-01 00:00:00.000",NA,"DEH KA0749","f","Ciconia ciconia","1994-08-12 04:14:24.000","2006-12-22 22:07:04.000",3169,1,"argos-doppler-shift",NA,"Prinzesschen_1930120"
16557389,21.843,-22.186,1930124,1898888,40534,100,-129,401.6517216,56,-22.186,-12.142,"1",21.843,65.387,11,0,3,600,3,85,0,22,TRUE,"Argos Doppler Shift",2006-02-22 12:22:45,"Prinzesschen","Prinzesschen","true",1898896,1898591,82798,"Ciconia ciconia","","","MPIAB White Stork Prinzesschen","Tracked for a life time with 5 tags","23-12-2006 by age on wintering grounds",NA,NA,"1993-01-01 00:00:00.000",NA,"DEH KA0749","f","Ciconia ciconia","1994-08-12 04:14:24.000","2006-12-22 22:07:04.000",3169,1,"argos-doppler-shift",NA,"Prinzesschen_1930120"
16557390,21.796,-22.188,1930124,1898888,40534,100,-125,401.651709,58,-22.188,-23.763,"2",21.796,14.699,13,0,3,780,3,85,0,22,TRUE,"Argos Doppler Shift",2006-02-22 12:48:16,"Prinzesschen","Prinzesschen","true",1898896,1898591,82798,"Ciconia ciconia","","","MPIAB White Stork Prinzesschen","Tracked for a life time with 5 tags","23-12-2006 by age on wintering grounds",NA,NA,"1993-01-01 00:00:00.000",NA,"DEH KA0749","f","Ciconia ciconia","1994-08-12 04:14:24.000","2006-12-22 22:07:04.000",3169,1,"argos-doppler-shift",NA,"Prinzesschen_1930120"
